Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP,Player-additional
104,Mark Davis,SF,26,GSW,23,464,9.8,.453,.015,.343,6.6,12.8,9.5,12.8,2.7,0.6,20.2,17.9,,-0.4,0.3,-0.1,-0.012,,-3.9,-0.8,-4.6,-0.3,davisma02
105,Ricky Davis,SG,20,CHH,48,570,15.3,.542,.021,.273,5.9,10.4,8.2,18.9,2.7,1.0,18.0,20.1,,0.3,0.8,1.1,.092,,-0.6,0.3,-0.3,0.2,davisri01
106,Todd Day,SG,30,PHO,58,941,13.2,.524,.500,.327,3.7,11.4,7.6,10.7,2.4,1.7,11.7,20.0,,0.9,1.6,2.5,.125,,-0.5,1.2,0.7,0.6,dayto01
107,Andrew DeClercq,C,26,CLE,82,1831,11.4,.530,.000,.361,9.4,17.5,13.4,5.1,1.7,2.6,17.4,14.8,,0.6,2.3,2.9,.077,,-2.9,0.6,-2.3,-0.2,declean01
108,Vinny Del Negro,PG,33,MIL,67,1211,11.7,.510,.074,.120,0.9,9.4,5.2,19.6,1.5,0.0,12.3,14.3,,1.3,0.2,1.5,.061,,-1.3,-0.8,-2.1,0.0,delnevi01
109,Tony Delk,PG,26,SAC,46,682,14.1,.485,.143,.211,5.5,8.0,6.7,12.4,2.5,0.5,9.5,20.6,,0.5,0.7,1.3,.090,,-0.9,0.6,-0.3,0.3,delkto01
110,Derrick Dial,SG,24,SAS,8,95,12.0,.415,.261,.109,17.5,13.7,15.6,9.3,0.6,0.7,11.1,26.3,,-0.1,0.1,0.1,.032,,-1.5,-3.1,-4.6,-0.1,dialde01
111,Michael Dickerson,SG,24,VAN,82,3103,15.6,.530,.229,.255,3.0,7.8,5.4,12.2,2.0,1.0,10.5,23.1,,4.5,1.0,5.5,.085,,1.0,-1.0,0.0,1.6,dickemi01
112,Vlade Divac*,C,31,SAC,82,2374,18.0,.552,.034,.436,7.6,21.3,14.4,15.4,2.1,2.8,17.3,19.3,,3.0,4.1,7.2,.145,,0.4,2.4,2.8,2.9,divacvl01
113,Michael Doleac,C,22,ORL,81,1335,13.3,.490,.004,.178,7.3,20.0,13.6,7.6,1.1,1.8,10.1,20.2,,1.1,1.9,3.0,.106,,-2.6,0.0,-2.6,-0.2,doleami01
114,Sherman Douglas,PG,33,NJN,20,309,15.4,.586,.178,.311,4.5,6.0,5.2,18.2,2.9,0.0,19.0,18.2,,0.5,0.2,0.6,.100,,0.1,0.2,0.3,0.2,douglsh01
115,Bryce Drew,PG,25,HOU,72,1293,10.9,.481,.395,.128,2.0,6.8,4.5,19.7,1.6,0.1,13.1,17.1,,0.9,0.5,1.3,.050,,-1.2,-0.9,-2.1,-0.1,drewbr01
116,Chris Dudley,C,34,NYK,47,459,6.1,.349,.000,.403,16.8,18.3,17.6,1.6,0.8,3.5,18.6,10.0,,-0.2,0.7,0.5,.056,,-5.3,0.2,-5.2,-0.4,dudlech02
117,Tim Duncan*,PF,23,SAS,74,2875,24.8,.555,.009,.471,10.8,24.8,18.1,15.5,1.2,4.0,13.5,28.7,,6.7,6.4,13.0,.218,,3.8,1.8,5.6,5.5,duncati01
118,Howard Eisley,PG,27,UTA,82,2096,11.5,.492,.241,.151,1.4,8.4,4.9,26.9,1.5,0.3,15.5,18.8,,1.3,1.8,3.0,.069,,-1.1,-0.5,-1.7,0.2,eisleho01
119,Obinna Ekezie,PF,24,VAN,39,351,11.8,.538,.000,.727,11.5,19.9,15.7,3.7,1.4,0.8,18.3,18.4,,0.2,0.2,0.5,.063,,-3.1,-1.7,-4.8,-0.2,ekeziob01
120,Mario Elie,SF,36,SAS,79,2217,10.4,.565,.407,.326,2.6,9.9,6.4,13.3,1.7,0.3,19.9,13.6,,1.5,3.0,4.6,.099,,-1.4,1.2,-0.3,1.0,eliema01
121,Sean Elliott,SF,31,SAS,19,391,8.8,.475,.349,.302,1.8,11.4,6.8,11.1,1.6,0.4,13.7,16.4,,0.0,0.6,0.5,.067,,-2.8,0.2,-2.6,-0.1,elliose01
122,Dale Ellis,SG,39,TOT,42,564,8.7,.540,.629,.082,2.7,8.7,5.7,3.8,1.2,0.0,10.8,14.6,,0.3,0.2,0.5,.046,,-1.1,-2.0,-3.1,-0.2,ellisda01
122,Dale Ellis,SG,39,MIL,18,324,12.1,.586,.644,.089,2.5,9.7,6.1,2.8,1.0,0.0,6.3,15.4,,0.6,0.0,0.6,.087,,1.3,-2.6,-1.3,0.1,ellisda01
122,Dale Ellis,SG,39,CHH,24,240,4.2,.460,.603,.069,2.9,7.3,5.2,5.0,1.5,0.0,17.9,13.6,,-0.2,0.2,0.0,-0.010,,-4.4,-1.3,-5.7,-0.2,ellisda01
123,LaPhonso Ellis,PF,29,ATL,58,1309,13.9,.481,.045,.205,8.2,16.1,12.1,7.6,1.3,1.3,9.3,18.9,,1.1,0.8,1.9,.070,,-1.0,-0.9,-1.9,0.0,ellisla01
124,Pervis Ellison,C,32,BOS,30,269,9.0,.507,.000,.488,11.7,17.0,14.2,6.9,1.9,2.2,19.9,10.5,,0.2,0.3,0.5,.088,,-4.8,0.2,-4.6,-0.2,ellispe01
125,Evan Eschmeyer,C,24,NJN,31,373,11.8,.534,.000,.417,11.5,21.0,16.1,8.7,1.1,3.9,19.8,12.7,,0.3,0.4,0.7,.095,,-4.2,0.6,-3.5,-0.1,eschmev01
126,Patrick Ewing*,C,37,NYK,62,2035,16.9,.516,.003,.365,8.4,26.2,17.6,5.2,1.0,3.1,13.6,24.3,,0.9,3.9,4.8,.113,,-0.6,0.4,-0.2,0.9,ewingpa01
127,Tony Farmer,PF,30,GSW,74,1199,15.7,.542,.141,.849,9.7,16.5,12.9,9.5,2.8,0.9,16.1,17.9,,1.9,1.0,2.9,.114,,-0.6,0.1,-0.5,0.5,farmeto01
128,Jamie Feick,C,25,NJN,81,2241,12.3,.477,.007,.314,12.6,25.2,18.7,4.5,1.0,1.2,10.9,10.8,,2.6,2.3,4.8,.103,,-0.9,-1.4,-2.3,-0.2,feickja01
129,Danny Ferry,PF,33,CLE,63,1326,11.8,.571,.197,.150,4.6,15.6,10.0,8.3,0.8,1.3,12.0,15.1,,1.6,1.1,2.7,.099,,-1.1,-0.2,-1.4,0.2,ferryda01
130,Michael Finley,SF,26,DAL,82,3464,19.2,.522,.151,.194,3.8,12.2,8.0,21.3,1.6,0.6,9.9,25.1,,6.4,1.9,8.3,.114,,3.0,-0.9,2.1,3.6,finlemi01
131,Derek Fisher,PG,25,LAL,78,1803,9.6,.449,.344,.300,1.3,7.1,4.2,17.1,2.3,0.1,12.1,15.1,,0.5,2.6,3.1,.083,,-2.9,1.3,-1.6,0.2,fishede01
132,Danny Fortson,PF,23,BOS,55,856,20.1,.602,.000,.713,17.8,31.7,24.4,5.6,1.2,0.4,16.1,21.0,,2.5,1.0,3.5,.194,,0.6,-1.9,-1.2,0.2,fortsda01
133,Greg Foster,PF,31,SEA,60,718,6.9,.430,.067,.125,2.4,14.1,8.2,8.7,0.7,1.8,10.6,16.3,,-0.4,0.5,0.1,.007,,-5.2,-0.3,-5.5,-0.6,fostegr01
134,Jeff Foster,C,23,IND,19,86,25.6,.632,.043,1.087,16.3,25.1,20.9,9.4,3.0,0.8,5.6,19.0,,0.5,0.2,0.6,.345,,2.8,1.7,4.4,0.1,fosteje01
135,Rick Fox,SF,30,LAL,82,1473,11.7,.502,.363,.157,4.6,9.7,7.2,14.4,1.8,1.2,14.0,18.5,,0.9,2.3,3.2,.104,,-1.6,0.9,-0.6,0.5,foxri01
136,Adonal Foyle,C,24,GSW,76,1654,12.3,.500,.000,.237,10.4,16.9,13.5,4.0,0.8,5.8,14.5,12.5,,0.7,1.2,1.9,.055,,-2.8,-0.1,-2.9,-0.4,foylead01
137,Steve Francis,PG,22,HOU,77,2776,18.4,.543,.278,.327,6.3,10.2,8.3,31.6,2.2,0.7,19.3,25.0,,4.4,2.0,6.4,.111,,2.7,-0.6,2.0,2.8,francst01
138,Todd Fuller,C,25,CHH,41,399,9.6,.461,.000,.434,10.4,20.4,15.5,2.0,1.2,1.4,15.7,19.4,,-0.3,0.5,0.2,.029,,-4.7,-1.6,-6.3,-0.4,fulleto02
139,Lawrence Funderburke,PF,29,SAC,75,1026,18.0,.570,.006,.463,9.9,13.9,11.9,5.0,1.5,1.3,8.6,18.8,,2.5,1.2,3.7,.172,,1.2,-0.2,1.0,0.8,fundela01
140,Kevin Garnett*,PF,23,MIN,81,3243,23.6,.545,.053,.265,7.9,26.6,17.1,21.5,1.9,2.8,13.6,27.4,,6.1,5.6,11.6,.172,,4.6,1.7,6.3,6.8,garneke01
141,Dean Garrett,C,33,MIN,56,604,9.0,.477,.000,.241,7.8,19.3,13.5,4.3,0.7,4.8,15.0,10.5,,0.2,0.8,1.0,.077,,-4.0,0.9,-3.0,-0.2,garrede01
142,Kiwane Lemorris Garris,SG,25,ORL,3,23,-3.9,.200,.100,.000,0.0,4.7,2.4,12.2,0.0,0.0,9.1,20.1,,-0.1,0.0,-0.1,-0.223,,-7.8,-6.4,-14.3,-0.1,garriki01
143,Pat Garrity,SF,23,ORL,82,1479,11.9,.532,.337,.190,3.2,12.2,7.7,6.2,1.0,0.9,11.8,20.4,,1.4,1.4,2.8,.091,,-1.0,-0.6,-1.6,0.2,garripa01
144,Chris Gatling,PF,32,TOT,85,1811,17.3,.525,.087,.465,9.2,21.0,15.1,6.7,2.3,0.9,14.9,26.7,,1.3,2.6,4.0,.105,,-0.7,-0.2,-1.0,0.5,gatlich01
144,Chris Gatling,PF,32,ORL,45,1041,17.4,.525,.050,.530,9.5,21.5,15.5,6.4,2.3,0.7,15.6,27.2,,0.8,1.7,2.5,.115,,-0.8,-0.1,-0.9,0.3,gatlich01
144,Chris Gatling,PF,32,DEN,40,770,17.1,.525,.138,.376,8.8,20.2,14.5,7.1,2.2,1.2,13.9,26.0,,0.6,0.9,1.5,.092,,-0.6,-0.4,-1.0,0.2,gatlich01
145,Matt Geiger,C,30,PHI,65,1406,13.9,.483,.007,.238,11.9,18.6,15.2,4.9,1.1,1.1,12.3,23.1,,0.6,2.0,2.6,.088,,-2.1,-1.4,-3.5,-0.5,geigema01
146,Devean George,SF,22,LAL,49,345,12.1,.478,.326,.285,9.1,14.1,11.6,5.5,1.5,0.8,11.5,23.3,,0.1,0.6,0.7,.093,,-2.5,-1.0,-3.5,-0.1,georgde01
147,Kendall Gill,SF,31,NJN,76,2355,15.2,.465,.082,.267,3.7,9.8,6.7,15.3,3.1,1.2,7.7,21.9,,1.6,2.1,3.7,.076,,-0.7,0.7,0.0,1.2,gillke01
148,Armen Gilliam,PF,35,UTA,50,782,14.0,.486,.003,.282,11.5,20.9,16.3,9.3,0.8,1.6,13.8,23.5,,0.3,1.0,1.2,.075,,-1.7,-1.4,-3.1,-0.2,gilliar01
149,Dion Glover,SG,21,ATL,30,446,12.4,.483,.263,.409,3.7,5.6,4.7,9.9,1.8,0.6,12.2,22.8,,0.2,0.1,0.3,.029,,-1.0,-1.6,-2.6,-0.1,glovedi01
150,Brian Grant,PF,27,POR,63,1322,14.0,.540,.006,.472,11.4,18.9,15.3,7.7,1.3,1.6,16.5,17.8,,1.5,2.0,3.5,.128,,-1.1,0.2,-0.8,0.4,grantbr01
151,Gary Grant,PG,34,POR,3,24,8.0,.429,.000,.000,0.0,14.0,7.4,8.1,2.2,0.0,12.5,30.8,,-0.1,0.0,0.0,-0.070,,-8.3,0.0,-8.3,0.0,grantga01
152,Horace Grant,PF,34,SEA,76,2688,11.7,.472,.007,.185,6.7,17.5,12.0,10.2,1.1,1.6,8.6,11.6,,2.7,2.5,5.2,.093,,-1.0,0.3,-0.7,0.9,grantho01
153,Devin Gray,SF,27,HOU,21,124,14.0,.492,.000,.784,10.2,12.4,11.3,6.3,2.1,1.6,7.4,19.0,,0.2,0.1,0.3,.123,,-2.4,-0.1,-2.6,0.0,grayde01
154,A.C. Green,PF,36,LAL,82,1929,11.2,.482,.010,.245,9.0,17.9,13.5,5.9,1.4,0.7,11.0,11.0,,1.7,3.3,5.0,.124,,-1.1,0.8,-0.3,0.8,greenac01
155,Adrian Griffin,SG,25,BOS,72,1927,12.6,.503,.138,.383,7.2,15.2,11.0,13.4,3.1,0.6,16.2,13.0,,1.8,2.1,3.9,.098,,-0.9,1.4,0.6,1.3,griffad01
156,Tom Gugliotta,PF,30,PHO,54,1767,16.4,.519,.012,.234,9.1,17.5,13.4,11.6,2.3,1.3,13.0,20.4,,1.9,3.3,5.2,.140,,0.2,1.2,1.4,1.5,guglito01
157,Darvin Ham,SF,26,MIL,35,792,12.8,.545,.008,.609,12.6,12.8,12.7,7.5,1.9,2.8,15.2,10.7,,1.2,0.5,1.7,.101,,-0.5,0.5,0.0,0.4,hamda01
158,Richard Hamilton,SG,21,WAS,71,1373,11.6,.482,.127,.220,3.1,7.7,5.4,13.7,1.1,0.3,11.2,24.2,,0.4,0.3,0.7,.024,,-1.4,-2.2,-3.7,-0.6,hamilri01
159,Thomas Hamilton,C,24,HOU,22,273,11.4,.460,.000,.291,13.0,23.7,18.5,8.7,0.7,3.3,23.9,18.8,,-0.3,0.3,0.0,.002,,-3.5,-0.5,-4.0,-0.1,hamilth01
160,Tom Hammonds,PF,32,MIN,56,372,9.9,.481,.000,.577,10.5,21.2,15.8,3.9,1.1,0.6,14.7,17.3,,0.1,0.4,0.5,.061,,-3.8,-1.7,-5.5,-0.3,hammoto01
161,Anfernee Hardaway,SG,28,PHO,60,2253,17.9,.549,.128,.358,4.6,12.4,8.6,22.8,2.1,1.2,14.2,21.1,,4.2,3.6,7.8,.165,,1.9,1.6,3.5,3.1,hardaan01
162,Tim Hardaway*,PG,33,MIA,52,1672,16.4,.500,.401,.208,1.8,8.3,5.2,38.2,1.6,0.2,14.6,22.8,,2.6,1.6,4.3,.123,,2.9,-1.1,1.8,1.6,hardati01
163,Ron Harper,PG,36,LAL,80,2042,12.0,.468,.200,.277,5.1,12.5,8.8,19.2,2.1,1.3,18.1,15.6,,0.4,3.5,4.0,.093,,-1.2,1.9,0.6,1.3,harpero01
164,Matt Harpring,SF,23,ORL,4,63,14.2,.398,.118,.412,8.7,12.1,10.4,17.2,3.9,1.1,4.7,14.1,,0.1,0.1,0.2,.146,,0.2,3.0,3.2,0.1,harprma01
165,Al Harrington,PF,19,IND,50,854,10.8,.524,.129,.420,6.4,14.2,10.4,7.1,1.5,0.7,17.2,20.1,,0.1,0.9,1.0,.057,,-3.3,-0.1,-3.4,-0.3,harrial01
166,Othella Harrington,PF,26,VAN,82,2677,13.3,.560,.002,.359,8.7,16.5,12.6,6.3,0.7,1.6,18.4,20.0,,2.0,1.0,3.0,.054,,-1.7,-1.8,-3.5,-1.0,harriot01
167,Lucious Harris,SG,29,NJN,77,1510,13.3,.506,.248,.214,3.8,10.2,6.9,10.7,2.2,0.3,7.7,16.2,,1.9,0.9,2.8,.089,,-0.4,0.0,-0.5,0.6,harrilu01
168,Antonio Harvey,PF,29,POR,19,137,10.1,.581,.000,.400,7.3,20.4,14.2,5.7,0.4,3.2,25.4,15.9,,0.0,0.2,0.2,.067,,-3.9,0.5,-3.4,0.0,harvean01
169,Hersey Hawkins,SG,33,CHI,61,1622,11.4,.562,.376,.317,2.2,10.6,6.3,15.0,2.4,0.7,19.0,14.9,,1.1,1.5,2.6,.077,,-2.1,0.8,-1.3,0.3,hawkihe01
170,Michael Hawkins,PG,27,CHH,12,36,8.8,.288,.385,.154,0.0,21.4,10.9,54.8,0.0,0.0,17.8,21.0,,-0.1,0.0,0.0,-0.063,,-3.5,-3.0,-6.5,0.0,hawkimi01
171,Alan Henderson,PF,27,ATL,82,2775,14.7,.503,.011,.359,10.5,12.1,11.3,4.6,1.5,1.3,11.4,19.4,,2.9,1.4,4.3,.074,,-0.4,-1.2,-1.6,0.3,hendeal01
172,Cedric Henderson,SF,24,CLE,61,1107,7.3,.441,.046,.319,3.4,10.8,7.1,7.8,1.8,1.1,15.5,17.3,,-1.2,0.9,-0.2,-0.010,,-4.5,-0.4,-4.9,-0.8,hendece02
173,Mark Hendrickson,PF,25,TOT,15,71,10.4,.666,.000,.500,4.6,16.0,10.2,12.2,1.4,1.0,23.5,7.8,,0.1,0.1,0.1,.098,,-1.7,1.2,-0.6,0.0,hendrma01
173,Mark Hendrickson,PF,25,CLE,10,47,12.9,.761,.000,.286,4.7,21.7,13.1,9.9,2.1,1.5,27.6,10.1,,0.1,0.1,0.1,.132,,-1.7,3.0,1.3,0.0,hendrma01
173,Mark Hendrickson,PF,25,NJN,5,24,5.5,.266,.000,2.000,4.5,4.8,4.6,16.6,0.0,0.0,0.0,3.5,,0.0,0.0,0.0,.030,,-1.8,-2.3,-4.2,0.0,hendrma01
174,Chris Herren,PG,24,DEN,45,597,8.9,.498,.540,.323,2.2,7.4,4.7,26.8,1.3,0.2,22.9,13.4,,0.3,0.2,0.5,.041,,-2.4,-1.6,-4.0,-0.3,herrech01
175,Grant Hill*,SF,27,DET,74,2776,24.5,.565,.069,.425,4.1,16.4,10.2,26.8,1.9,1.1,12.4,30.5,,8.1,2.6,10.7,.185,,5.4,0.1,5.4,5.2,hillgr01
176,Tyrone Hill,PF,31,PHI,68,2155,14.6,.529,.002,.395,11.1,21.1,16.0,4.0,1.5,0.9,13.9,18.2,,2.2,3.5,5.7,.128,,-1.0,-0.4,-1.4,0.3,hillty01
177,Fred Hoiberg,SG,27,CHI,31,845,13.0,.530,.409,.330,1.0,14.5,7.6,18.6,2.5,0.2,14.0,16.6,,0.9,0.9,1.8,.100,,-1.1,0.7,-0.4,0.3,hoibefr01
178,Derek Hood,PF,23,CHH,2,4,-24.2,.000,.000,.000,0.0,27.5,14.1,0.0,0.0,0.0,0.0,33.6,,-0.1,0.0,-0.1,-0.738,,-18.9,-10.6,-29.5,0.0,hoodde01
179,Jeff Hornacek,SG,36,UTA,77,2133,16.3,.590,.190,.247,2.9,7.4,5.2,16.3,1.7,0.6,12.3,19.9,,4.7,1.8,6.5,.147,,2.0,-0.1,1.9,2.1,hornaje01
180,Robert Horry,PF,29,LAL,76,1685,14.3,.528,.259,.311,8.6,14.3,11.5,10.0,2.6,3.3,15.0,12.7,,2.1,3.6,5.7,.161,,-0.1,3.1,3.0,2.2,horryro01
181,Allan Houston,SG,28,NYK,82,3169,16.5,.569,.191,.263,1.5,8.5,5.1,13.2,1.1,0.3,11.6,24.0,,5.5,3.1,8.6,.130,,1.8,-0.2,1.7,2.9,houstal01
182,Juwan Howard,PF,26,WAS,82,2909,12.3,.496,.006,.248,5.2,13.5,9.3,14.5,1.2,0.5,15.5,22.2,,0.5,1.3,1.9,.031,,-1.4,-1.4,-2.8,-0.6,howarju01
183,Troy Hudson,PG,23,LAC,62,1592,11.6,.468,.357,.176,1.9,8.7,5.2,25.3,1.4,0.0,15.6,19.2,,0.1,-0.2,-0.2,-0.005,,-0.9,-2.5,-3.4,-0.6,hudsotr01
184,Larry Hughes,SG,21,TOT,82,2324,14.7,.467,.109,.329,5.0,11.4,8.1,15.8,2.5,0.9,12.9,27.8,,-0.5,2.2,1.7,.036,,-0.3,-0.6,-0.9,0.7,hughela01
184,Larry Hughes,SG,21,PHI,50,1018,13.9,.479,.111,.308,5.6,11.8,8.6,13.0,2.7,0.9,15.4,26.7,,-0.5,1.6,1.1,.050,,-0.9,0.7,-0.2,0.5,hughela01
184,Larry Hughes,SG,21,GSW,32,1306,15.4,.459,.108,.343,4.6,11.1,7.6,18.0,2.3,0.9,11.2,28.7,,0.1,0.6,0.7,.025,,0.2,-1.6,-1.4,0.2,hughela01
185,Rick Hughes,PF,26,DAL,21,224,10.9,.491,.014,.361,11.6,11.9,11.8,6.1,0.7,0.3,14.4,19.2,,0.1,0.1,0.1,.029,,-2.4,-2.6,-5.0,-0.2,hugheri02
186,Lindsey Hunter,PG,29,DET,82,2919,13.2,.543,.436,.173,1.4,8.5,5.0,17.6,2.2,0.5,13.1,16.6,,3.6,2.0,5.6,.093,,0.6,0.2,0.7,2.0,hunteli01
187,Allen Iverson*,SG,24,PHI,70,2853,20.0,.496,.151,.358,2.7,7.7,5.2,23.0,2.6,0.1,10.3,34.4,,3.3,3.6,6.9,.116,,3.4,-0.2,3.2,3.8,iversal01
188,Bobby Jackson,PG,26,MIN,73,1034,14.6,.474,.133,.283,5.6,11.7,8.6,24.6,2.4,0.5,13.0,19.5,,1.0,1.1,2.2,.101,,-0.5,0.9,0.3,0.6,jacksbo01
189,Jaren Jackson,SG,32,SAS,81,1691,9.7,.503,.627,.105,2.4,9.5,6.1,11.0,1.7,0.3,11.4,15.7,,0.8,2.3,3.1,.087,,-1.3,0.8,-0.5,0.6,jacksja01
190,Jermaine Jackson,SG,23,DET,7,73,-1.5,.241,.091,.727,1.6,15.8,8.7,7.3,2.1,0.0,32.5,13.0,,-0.3,0.1,-0.2,-0.150,,-8.6,-0.3,-8.9,-0.1,jacksje01
191,Jim Jackson,SF,29,ATL,79,2767,14.3,.496,.245,.172,4.0,11.6,7.8,14.5,1.1,0.2,12.2,24.2,,2.1,0.7,2.8,.049,,1.0,-1.8,-0.8,0.8,jacksji01
192,Mark Jackson,PG,34,IND,81,2190,17.7,.538,.388,.172,3.4,11.5,7.6,45.0,1.8,0.3,22.1,16.3,,4.6,2.0,6.7,.146,,3.5,-0.4,3.1,2.8,jacksma01
193,Randell Jackson,PF,24,DAL,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.025,,-3.3,-3.1,-6.3,0.0,jacksra02
194,Sam Jacobson,PG,24,TOT,52,681,11.1,.554,.113,.193,3.6,7.6,5.5,7.9,2.2,0.3,12.5,16.3,,0.7,0.2,0.9,.063,,-3.4,-0.5,-3.9,-0.3,jacobsa01
194,Sam Jacobson,PG,24,LAL,3,18,14.1,.506,.000,.222,0.0,5.9,3.0,21.6,2.9,0.0,16.8,29.0,,0.0,0.0,0.0,-0.006,,-3.5,-0.5,-4.0,0.0,jacobsa01
194,Sam Jacobson,PG,24,GSW,49,663,11.0,.556,.118,.192,3.7,7.6,5.5,7.5,2.2,0.3,12.3,15.9,,0.7,0.2,0.9,.065,,-3.4,-0.5,-3.9,-0.3,jacobsa01
195,Tim James,SF,23,MIA,4,23,12.6,.359,.000,.214,15.9,4.8,10.1,16.3,0.0,9.5,11.5,35.1,,-0.1,0.0,-0.1,-0.105,,-2.5,-2.5,-5.0,0.0,jamesti01
196,Antawn Jamison,SF,23,GSW,43,1556,16.7,.496,.009,.275,10.9,13.5,12.1,10.9,1.0,0.7,11.8,26.0,,1.1,0.3,1.4,.043,,1.2,-2.8,-1.6,0.2,jamisan01
197,Harold Jamison,PF,23,MIA,12,74,6.6,.322,.000,.900,26.3,7.5,16.4,8.2,1.4,1.0,12.5,20.1,,-0.1,0.1,0.0,-0.017,,-5.5,-2.8,-8.3,-0.1,jamisha01
198,Anthony Johnson,PG,25,TOT,56,637,9.1,.425,.067,.238,3.6,5.1,4.4,16.8,2.7,0.4,15.0,14.6,,-0.1,0.4,0.3,.020,,-3.5,0.6,-2.9,-0.1,johnsan02
198,Anthony Johnson,PG,25,ATL,38,423,9.2,.405,.058,.233,3.9,6.2,5.0,20.8,2.8,0.3,17.4,14.4,,-0.2,0.2,0.1,.006,,-3.7,0.6,-3.1,-0.1,johnsan02
198,Anthony Johnson,PG,25,ORL,18,214,8.9,.459,.082,.246,3.1,3.0,3.1,8.9,2.3,0.7,10.6,14.8,,0.0,0.2,0.2,.049,,-3.2,0.7,-2.4,0.0,johnsan02
199,Avery Johnson,PG,34,SAS,82,2571,14.8,.500,.011,.182,1.5,5.3,3.5,32.5,1.6,0.5,13.2,19.0,,3.3,3.0,6.3,.117,,0.4,-0.1,0.3,1.5,johnsav01
200,DeMarco Johnson,PF,24,NYK,5,37,0.5,.333,.000,.000,9.9,12.4,11.2,0.0,1.5,0.0,25.0,15.4,,-0.1,0.0,-0.1,-0.091,,-9.6,-0.7,-10.3,-0.1,johnsde02
201,Ervin Johnson,C,32,MIL,80,2129,12.7,.550,.004,.563,12.8,22.7,17.8,2.8,2.0,4.5,18.7,8.9,,2.4,2.6,4.9,.111,,-1.3,0.9,-0.4,0.9,johnser02
202,Kevin Johnson,PG,33,PHO,6,113,17.3,.644,.036,.250,0.0,15.5,7.9,33.2,0.9,0.0,18.4,14.8,,0.3,0.1,0.5,.195,,2.2,1.6,3.8,0.2,johnske02
203,Larry Johnson,PF,30,NYK,70,2281,12.4,.517,.267,.256,4.7,14.8,9.9,12.6,1.0,0.2,11.5,17.0,,2.3,2.7,5.1,.107,,0.3,0.4,0.7,1.6,johnsla02
204,Charles Jones,PG,24,LAC,56,662,11.4,.445,.587,.114,2.8,7.8,5.2,22.5,2.3,0.5,11.7,16.0,,0.3,0.1,0.4,.025,,-1.3,-1.5,-2.8,-0.1,jonesch03
205,Damon Jones,PG,23,TOT,55,612,13.1,.508,.548,.231,2.1,7.6,4.8,23.9,1.5,0.1,14.9,19.2,,0.6,0.1,0.7,.053,,0.8,-1.8,-0.9,0.2,jonesda01
205,Damon Jones,PG,23,GSW,13,196,14.0,.587,.426,.167,0.0,9.1,4.3,31.5,1.5,0.0,20.6,15.7,,0.3,0.0,0.3,.080,,0.8,-1.0,-0.2,0.1,jonesda01
205,Damon Jones,PG,23,DAL,42,416,12.7,.482,.591,.253,3.1,6.9,5.0,20.2,1.5,0.2,12.7,20.8,,0.3,0.1,0.3,.040,,0.8,-2.1,-1.3,0.1,jonesda01
206,Eddie Jones,SG,28,CHH,72,2807,19.9,.555,.305,.374,3.3,10.3,6.9,19.0,3.5,1.2,10.9,23.4,,5.7,4.4,10.1,.172,,2.9,2.0,4.9,4.9,jonesed02
207,Jumaine Jones,SF,20,PHI,33,138,12.6,.432,.069,.310,12.6,17.9,15.2,6.1,2.3,2.6,17.5,25.4,,-0.2,0.3,0.0,.008,,-2.7,-0.7,-3.4,0.0,jonesju01
208,Popeye Jones,PF,29,DEN,40,330,12.4,.463,.029,.183,13.4,20.6,17.0,9.0,0.5,1.2,10.4,16.5,,0.3,0.2,0.6,.082,,-1.8,-1.5,-3.4,-0.1,jonespo01
209,Reggie Jordan,PG,32,WAS,36,243,6.7,.349,.019,.245,7.5,12.0,9.7,19.1,2.6,0.6,24.4,14.2,,-0.4,0.2,-0.2,-0.035,,-3.9,0.9,-3.0,-0.1,jordare01
210,Adam Keefe,C,29,UTA,62,604,7.6,.463,.008,.277,9.3,18.0,13.7,8.5,1.5,1.7,24.0,14.7,,-0.4,0.8,0.4,.030,,-4.4,0.4,-4.0,-0.3,keefead01
211,Shawn Kemp,C,30,CLE,82,2492,17.2,.508,.005,.547,10.2,22.4,16.3,10.0,2.0,2.8,16.8,30.2,,0.2,3.8,4.0,.077,,-1.8,-0.3,-2.1,0.0,kempsh01
212,Steve Kerr,PG,34,SAS,32,268,10.6,.564,.419,.149,1.3,6.5,4.0,7.2,0.8,0.0,8.2,14.8,,0.4,0.3,0.6,.111,,0.0,-0.6,-0.7,0.1,kerrst01
213,Jerome Kersey,SF,37,SAS,72,1310,10.0,.431,.025,.116,5.3,13.9,9.8,8.3,2.7,2.5,12.1,14.9,,-0.5,2.6,2.1,.077,,-3.2,2.9,-0.3,0.6,kerseje01
214,Lari Ketner,PF,22,TOT,22,132,7.1,.456,.000,.375,10.0,19.2,14.5,1.4,1.5,1.7,21.2,15.8,,-0.1,0.2,0.0,.004,,-5.6,-1.4,-7.0,-0.2,ketnela01
